yearRequest,monthRequest,dateRequest,yearClosed,monthClosed,dateClosed,srvrequestid,caseagedays,status,servicename,latitude,longitude,district
2021,Jan,2021-01-10,2021,Jan,2021-01-11,3200511,0,Closed,Pothole,32.8948472,-117.11998,6
2021,Jan,2021-01-11,2021,Jan,2021-01-26,3200524,15,Closed,Pothole,32.8002746,-117.21343,2
2021,Jan,2021-01-11,,,,3200543,77,In Process,Pothole,32.7785821,-117.11962,7
2021,Jan,2021-01-11,2021,Jan,2021-01-25,3200650,14,Closed,Pothole,32.804883,-117.2198,2
2021,Jan,2021-01-11,2021,Feb,2021-02-11,3200685,31,Closed,Pothole,32.9195602,-117.06884,5
2021,Jan,2021-01-11,2021,Jan,2021-01-27,3200734,16,Closed,Pothole,32.7552009,-117.13009,3
2021,Jan,2021-01-11,2021,Jan,2021-01-21,3200932,10,Closed,Pothole,32.848773,-117.2133,1
2021,Jan,2021-01-11,2021,Jan,2021-01-21,3201015,10,Closed,Pothole,32.8490254,-117.21316,1
2021,Jan,2021-01-11,2021,Jan,2021-01-21,3201040,10,Closed,Pothole,32.84882,-117.21305,1
2021,Jan,2021-01-11,2021,Jan,2021-01-27,3201047,16,Closed,Pothole,32.9441744,-117.23935,1
2021,Jan,2021-01-11,2021,Feb,2021-02-01,3201049,21,Closed,Pothole,32.81702,-117.17072,6
2021,Jan,2021-01-11,2021,Jan,2021-01-21,3201057,10,Closed,Pothole,32.8486732,-117.21298,1
2021,Jan,2021-01-11,2021,Jan,2021-01-22,3201071,11,Closed,Pothole,32.7443063,-117.12497,3
2021,Jan,2021-01-11,2021,Jan,2021-01-22,3201074,11,Closed,Pothole,32.744302,-117.12496,3
2021,Jan,2021-01-11,,,,3201095,76,In Process,Pothole,32.7485176,-117.20423,2
2021,Jan,2021-01-11,2021,Jan,2021-01-19,3201181,8,Closed,Pothole,32.7138081,-117.10014,4
2021,Jan,2021-01-11,2021,Jan,2021-01-19,3201182,8,Closed,Pothole,32.7137957,-117.10011,4
2021,Jan,2021-01-11,2021,Jan,2021-01-19,3201200,8,Closed,Pothole,32.7137528,-117.10019,4
2021,Jan,2021-01-11,2021,Jan,2021-01-12,3201201,1,Closed,Pothole,32.8327016,-117.1487,6
2021,Jan,2021-01-11,2021,Jan,2021-01-19,3201208,8,Closed,Pothole,32.8406404,-117.17808,6
2021,Jan,2021-01-11,2021,Feb,2021-02-01,3201217,21,Closed,Pothole,32.8204597,-117.16708,6
2021,Jan,2021-01-11,2021,Jan,2021-01-30,3201230,19,Closed,Pothole,32.760014,-117.17082,7
2021,Jan,2021-01-11,2021,Jan,2021-01-12,3201273,1,Closed,Pothole,32.7991788,-117.07193,7
2021,Jan,2021-01-11,2021,Feb,2021-02-08,3201292,28,Closed,Pothole,33.0276584,-117.06683,5
2021,Jan,2021-01-11,2021,Jan,2021-01-29,3201312,18,Closed,Pothole,32.8707874,-117.22309,1
2021,Jan,2021-01-11,2021,Jan,2021-01-27,3201445,16,Closed,Pothole,32.7595839,-117.1358,3
2021,Jan,2021-01-11,2021,Jan,2021-01-22,3201457,11,Closed,Pothole,32.7447419,-117.12186,3
2021,Jan,2021-01-11,2021,Feb,2021-02-08,3201486,28,Closed,Pothole,33.0421246,-117.06733,5
2021,Jan,2021-01-11,2021,Feb,2021-02-01,3201523,21,Closed,Pothole,32.820288,-117.17447,6
2021,Jan,2021-01-11,2021,Jan,2021-01-12,3201526,1,Closed,Pothole,32.8322017,-117.18867,6
2021,Jan,2021-01-11,2021,Jan,2021-01-20,3201530,9,Closed,Pothole,32.8206541,-117.17801,6
2021,Jan,2021-01-11,2021,Jan,2021-01-12,3201536,1,Closed,Pothole,32.833329,-117.18705,6
2021,Jan,2021-01-11,2021,Feb,2021-02-03,3201539,23,Closed,Pothole,32.8313567,-117.1266,6
2021,Jan,2021-01-11,2021,Jan,2021-01-12,3201541,1,Closed,Pothole,32.8341978,-117.18708,6
2021,Jan,2021-01-11,2021,Jan,2021-01-13,3201716,2,Closed,Pothole,32.8205295,-117.17863,6
2021,Jan,2021-01-11,2021,Jan,2021-01-26,3201789,15,Closed,Pothole,32.7739609,-117.13085,7
2021,Jan,2021-01-11,2021,Jan,2021-01-14,3201845,3,Closed,Pothole,32.807606,-117.21155,2
2021,Jan,2021-01-11,2021,Feb,2021-02-01,3201859,20,Closed,Pothole,32.8196406,-117.18105,6
2021,Jan,2021-01-12,2021,Jan,2021-01-12,3201987,0,Closed,Pothole,32.7313583,-117.16742,3
2021,Jan,2021-01-12,2021,Jan,2021-01-22,3202065,10,Closed,Pothole,32.7212443,-117.12132,3
2021,Jan,2021-01-12,2021,Jan,2021-01-28,3202105,16,Closed,Pothole,32.776157,-117.05412,9
2021,Jan,2021-01-12,2021,Jan,2021-01-28,3202127,16,Closed,Pothole,32.7484691,-117.14152,3
2021,Jan,2021-01-12,2021,Jan,2021-01-12,3202152,0,Closed,Pothole,32.892567,-117.20066,6
2021,Jan,2021-01-12,2021,Jan,2021-01-12,3202176,0,Closed,Pothole,32.8201049,-117.17822,6
2021,Jan,2021-01-12,2021,Jan,2021-01-19,3202187,7,Closed,Pothole,32.7820154,-117.15063,7
2021,Jan,2021-01-12,2021,Feb,2021-02-03,3202283,22,Closed,Pothole,32.7313216,-117.16586,3
2021,Jan,2021-01-12,2021,Jan,2021-01-25,3202293,13,Closed,Pothole,32.800981,-117.20562,2
2021,Jan,2021-01-12,2021,Feb,2021-02-01,3202421,20,Closed,Pothole,32.8359216,-117.17398,6
2021,Jan,2021-01-12,2021,Feb,2021-02-01,3202425,20,Closed,Pothole,32.8359059,-117.17411,6
2021,Jan,2021-01-12,2021,Feb,2021-02-01,3202658,20,Closed,Pothole,32.7970125,-117.01874,7
2021,Jan,2021-01-12,2021,Jan,2021-01-25,3202665,13,Closed,Pothole,32.749842,-117.11311,9
2021,Jan,2021-01-12,2021,Jan,2021-01-30,3202712,18,Closed,Pothole,32.8196012,-117.09666,7
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202725,1,Closed,Pothole,32.576423,-117.08889,8
2021,Jan,2021-01-12,2021,Jan,2021-01-26,3202727,14,Closed,Pothole,32.5765129,-117.0852,8
2021,Jan,2021-01-12,2021,Jan,2021-01-12,3202768,0,Closed,Pothole,32.7418587,-117.24869,2
2021,Jan,2021-01-12,2021,Jan,2021-01-22,3202774,10,Closed,Pothole,32.7443305,-117.12489,3
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202780,1,Closed,Pothole,32.9680313,-117.0976,5
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202781,1,Closed,Pothole,32.9679111,-117.09775,5
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202785,1,Closed,Pothole,32.9672179,-117.09859,5
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202787,1,Closed,Pothole,32.9672377,-117.09857,5
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202793,1,Closed,Pothole,32.9666861,-117.09925,5
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202794,1,Closed,Pothole,32.9665341,-117.09943,5
2021,Jan,2021-01-12,2021,Jan,2021-01-26,3202839,14,Closed,Pothole,32.5764832,-117.09125,8
2021,Jan,2021-01-12,2021,Jan,2021-01-14,3202840,2,Closed,Pothole,32.5764835,-117.09597,8
2021,Jan,2021-01-12,2021,Jan,2021-01-29,3202877,17,Closed,Pothole,32.8429787,-117.22822,1
2021,Jan,2021-01-12,2021,Jan,2021-01-27,3202909,15,Closed,Pothole,32.716177,-117.15653,3
2021,Jan,2021-01-12,2021,Jan,2021-01-22,3202931,10,Closed,Pothole,32.7539321,-117.12548,3
2021,Jan,2021-01-13,2021,Feb,2021-02-01,3203544,19,Closed,Pothole,32.8231684,-117.16489,6
2021,Jan,2021-01-13,2021,Feb,2021-02-01,3203617,19,Closed,Pothole,32.8315773,-117.17581,6
2021,Jan,2021-01-12,2021,Jan,2021-01-19,3202942,7,Closed,Pothole,32.6845251,-117.03309,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202945,1,Closed,Pothole,32.7459183,-117.06759,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202949,1,Closed,Pothole,32.7462157,-117.06714,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202954,1,Closed,Pothole,32.7468118,-117.06665,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202957,1,Closed,Pothole,32.7467806,-117.06665,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202959,1,Closed,Pothole,32.7468674,-117.06652,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202962,1,Closed,Pothole,32.746811,-117.06655,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202963,1,Closed,Pothole,32.7469089,-117.06649,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202966,1,Closed,Pothole,32.7469857,-117.06632,4
2021,Jan,2021-01-12,2021,Jan,2021-01-13,3202977,1,Closed,Pothole,32.7477279,-117.0663,4
2021,Jan,2021-01-12,2021,Jan,2021-01-22,3203014,10,Closed,Pothole,32.8232218,-117.10674,7
2021,Jan,2021-01-12,2021,Jan,2021-01-26,3203020,14,Closed,Pothole,32.7507123,-117.06969,4
2021,Jan,2021-01-12,2021,Jan,2021-01-14,3203109,2,Closed,Pothole,32.7966481,-117.25357,2
2021,Jan,2021-01-12,2021,Jan,2021-01-19,3203114,7,Closed,Pothole,32.7350241,-117.07746,4
2021,Jan,2021-01-12,2021,Jan,2021-01-20,3203153,8,Closed,Pothole,32.8958316,-117.13488,6
2021,Jan,2021-01-12,2021,Feb,2021-02-02,3203171,20,Closed,Pothole,32.749056,-117.08354,9
2021,Jan,2021-01-12,2021,Mar,2021-03-25,3203186,72,Closed,Pothole,33.0285156,-117.07258,5
2021,Jan,2021-01-12,2021,Jan,2021-01-19,3203212,7,Closed,Pothole,32.7009162,-117.10085,4
2021,Jan,2021-01-12,2021,Feb,2021-02-01,3203223,19,Closed,Pothole,32.9192395,-117.12709,6
2021,Jan,2021-01-13,2021,Jan,2021-01-22,3203309,9,Closed,Pothole,32.7303066,-117.16665,3
2021,Jan,2021-01-13,2021,Jan,2021-01-14,3203322,1,Closed,Pothole,32.7797759,-117.25171,2
2021,Jan,2021-01-13,2021,Mar,2021-03-16,3203395,62,Closed,Pothole,32.9830154,-117.07605,5
2021,Jan,2021-01-13,2021,Mar,2021-03-16,3203396,62,Closed,Pothole,32.9730937,-117.09295,5
2021,Jan,2021-01-13,2021,Feb,2021-02-08,3203503,26,Closed,Pothole,32.9790632,-117.08191,5
2021,Jan,2021-01-13,,,,3203632,75,New,Pothole,32.7762412,-117.12409,7
2021,Jan,2021-01-13,2021,Jan,2021-01-30,3203679,17,Closed,Pothole,32.8270245,-117.09574,7
2021,Jan,2021-01-13,2021,Feb,2021-02-12,3203688,30,Closed,Pothole,32.7797312,-117.25192,2
2021,Jan,2021-01-13,2021,Jan,2021-01-13,3203699,0,Referred,Pothole,32.7300553,-117.17197,2
2021,Jan,2021-01-13,2021,Jan,2021-01-19,3203823,6,Closed,Pothole,32.8267594,-117.15422,6
2021,Jan,2021-01-13,2021,Jan,2021-01-28,3203918,15,Closed,Pothole,32.764089,-117.07541,9
2021,Jan,2021-01-13,2021,Jan,2021-01-15,3203972,2,Closed,Pothole,32.9453052,-117.24852,1
2021,Jan,2021-01-13,2021,Jan,2021-01-15,3204011,2,Closed,Pothole,32.8447495,-117.19971,6
2021,Jan,2021-01-13,2021,Jan,2021-01-14,3204022,1,Closed,Pothole,32.8122619,-117.21465,2
2021,Jan,2021-01-13,2021,Jan,2021-01-14,3204055,1,Closed,Pothole,32.8340401,-117.17407,6
2021,Jan,2021-01-13,2021,Jan,2021-01-14,3204058,1,Closed,Pothole,32.8341045,-117.17279,6
2021,Jan,2021-01-13,2021,Jan,2021-01-15,3204074,2,Closed,Pothole,32.8744762,-117.24499,1
2021,Jan,2021-01-13,2021,Jan,2021-01-13,3204214,0,Closed,Pothole,32.9659818,-117.19195,1
2021,Jan,2021-01-13,2021,Feb,2021-02-08,3204215,26,Closed,Pothole,33.0390197,-117.05659,5
2021,Jan,2021-01-13,2021,Jan,2021-01-14,3204253,1,Closed,Pothole,32.8325574,-117.16383,6
2021,Jan,2021-01-13,2021,Feb,2021-02-01,3204301,19,Closed,Pothole,32.930233,-117.14276,6
2021,Jan,2021-01-13,2021,Feb,2021-02-09,3204304,27,Closed,Pothole,32.8161294,-117.01414,7
2021,Jan,2021-01-13,2021,Jan,2021-01-21,3204400,8,Closed,Pothole,32.6932616,-117.08123,4
2021,Jan,2021-01-13,2021,Jan,2021-01-27,3204404,14,Closed,Pothole,32.9837656,-117.24327,1
2021,Jan,2021-01-13,2021,Jan,2021-01-27,3204406,14,Closed,Pothole,32.9839198,-117.24343,1
2021,Jan,2021-01-13,2021,Jan,2021-01-27,3204411,14,Closed,Pothole,32.9842396,-117.24361,1
2021,Jan,2021-01-13,2021,Jan,2021-01-13,3204464,0,Referred,Pothole,32.5789535,-117.05102,8
2021,Jan,2021-01-13,2021,Jan,2021-01-27,3204565,14,Closed,Pothole,32.8307273,-117.20186,6
2021,Jan,2021-01-13,2021,Jan,2021-01-14,3204566,1,Closed,Pothole,32.830687,-117.20183,6
2021,Jan,2021-01-13,2021,Jan,2021-01-14,3204634,1,Closed,Pothole,32.8076339,-117.21144,2
2021,Jan,2021-01-13,2021,Jan,2021-01-13,3204738,0,Closed,Pothole,32.7236283,-117.16946,3
2021,Jan,2021-01-13,2021,Jan,2021-01-21,3204811,8,Closed,Pothole,32.7217098,-117.08251,4
2021,Jan,2021-01-13,2021,Mar,2021-03-15,3204878,61,Closed,Pothole,33.0171309,-117.07123,5
2021,Jan,2021-01-14,2021,Jan,2021-01-22,3204913,8,Closed,Pothole,32.9810596,-117.2491,1
2021,Jan,2021-01-14,2021,Feb,2021-02-02,3204919,19,Closed,Pothole,32.7669233,-117.15321,7
2021,Jan,2021-01-14,2021,Jan,2021-01-22,3204985,8,Closed,Pothole,32.7154794,-117.14419,3
2021,Jan,2021-01-14,2021,Feb,2021-02-03,3205048,20,Closed,Pothole,32.7519721,-117.21469,2
2021,Jan,2021-01-14,2021,Jan,2021-01-19,3205057,5,Closed,Pothole,32.7306197,-117.1594,3
2021,Jan,2021-01-14,2021,Jan,2021-01-25,3205087,11,Closed,Pothole,32.7558868,-117.09696,9
2021,Jan,2021-01-14,2021,Feb,2021-02-04,3205141,21,Closed,Pothole,32.7376821,-117.07948,4
2021,Jan,2021-01-14,2021,Jan,2021-01-15,3205144,1,Closed,Pothole,32.7985961,-117.0729,7
2021,Jan,2021-01-14,2021,Feb,2021-02-02,3205167,19,Closed,Pothole,32.799192,-117.12573,7
2021,Jan,2021-01-14,2021,Feb,2021-02-01,3205255,18,Closed,Pothole,32.8315773,-117.17581,6
2021,Jan,2021-01-14,2021,Jan,2021-01-21,3205280,7,Closed,Pothole,32.686223,-117.05786,4
2021,Jan,2021-01-14,2021,Jan,2021-01-25,3205322,11,Closed,Pothole,32.7934196,-117.19301,2
2021,Jan,2021-01-14,2021,Feb,2021-02-04,3205387,21,Closed,Pothole,32.7498848,-117.05126,4
2021,Jan,2021-01-14,2021,Jan,2021-01-26,3205410,12,Closed,Pothole,32.8072633,-117.21309,2
2021,Jan,2021-01-14,2021,Jan,2021-01-25,3205594,11,Closed,Pothole,32.7448701,-117.10487,9
2021,Jan,2021-01-14,2021,Jan,2021-01-15,3205662,1,Closed,Pothole,32.7457885,-117.10425,9
2021,Jan,2021-01-14,2021,Jan,2021-01-29,3205712,15,Closed,Pothole,32.7214241,-117.16474,3
2021,Jan,2021-01-14,2021,Jan,2021-01-20,3205746,6,Closed,Pothole,32.8206541,-117.17801,6
2021,Jan,2021-01-14,2021,Jan,2021-01-15,3205798,1,Closed,Pothole,32.5616561,-116.97181,8
2021,Jan,2021-01-14,2021,Jan,2021-01-21,3205810,7,Closed,Pothole,32.6847687,-117.10987,8
2021,Jan,2021-01-14,2021,Jan,2021-01-21,3205853,7,Closed,Pothole,32.6749176,-117.06398,4
2021,Jan,2021-01-14,2021,Jan,2021-01-27,3205863,13,Closed,Pothole,32.8438098,-117.17892,6
2021,Jan,2021-01-14,2021,Jan,2021-01-14,3205889,0,Referred,Pothole,32.781263,-117.16921,7
2021,Jan,2021-01-14,2021,Jan,2021-01-14,3205930,0,Closed,Pothole,32.7481802,-117.09768,9
2021,Jan,2021-01-14,2021,Jan,2021-01-14,3205931,0,Closed,Pothole,32.7481802,-117.09768,9
2021,Jan,2021-01-14,2021,Jan,2021-01-26,3205942,12,Closed,Pothole,32.8086349,-117.25926,2
2021,Jan,2021-01-14,2021,Jan,2021-01-22,3205952,8,Closed,Pothole,32.8405084,-117.27252,1
2021,Jan,2021-01-14,2021,Jan,2021-01-30,3205955,16,Closed,Pothole,32.8679058,-117.23124,1
2021,Jan,2021-01-14,2021,Feb,2021-02-08,3205960,25,Closed,Pothole,32.8098175,-117.25368,2
2021,Jan,2021-01-14,2021,Jan,2021-01-30,3205966,16,Closed,Pothole,32.9016952,-117.24259,1
2021,Jan,2021-01-14,2021,Feb,2021-02-11,3205970,28,Closed,Pothole,32.9484756,-117.25971,1
2021,Jan,2021-01-14,2021,Feb,2021-02-22,3205977,39,Closed,Pothole,32.8471926,-117.26738,1
2021,Jan,2021-01-15,2021,Jan,2021-01-22,3207747,7,Closed,Pothole,32.7244782,-117.11946,3
2021,Jan,2021-01-16,2021,Jan,2021-01-28,3208781,12,Closed,Pothole,32.8029185,-117.1984,2
2021,Jan,2021-01-14,2021,Jan,2021-01-30,3205981,16,Closed,Pothole,32.8661777,-117.24327,1
2021,Jan,2021-01-14,2021,Jan,2021-01-30,3205985,16,Closed,Pothole,32.8702587,-117.24098,1
2021,Jan,2021-01-14,2021,Jan,2021-01-15,3206035,1,Closed,Pothole,32.5678751,-116.97982,8
2021,Jan,2021-01-14,2021,Feb,2021-02-01,3206079,18,Closed,Pothole,32.9997241,-117.07851,5
2021,Jan,2021-01-14,2021,Feb,2021-02-01,3206097,18,Closed,Pothole,32.8857896,-117.16061,6
2021,Jan,2021-01-14,2021,Jan,2021-01-26,3206100,12,Closed,Pothole,32.8064832,-117.05649,7
2021,Jan,2021-01-14,2021,Jan,2021-01-15,3206185,1,Closed,Pothole,32.6981118,-117.1365,8
2021,Jan,2021-01-14,2021,Jan,2021-01-15,3206230,1,Closed,Pothole,32.6912695,-117.13518,8
2021,Jan,2021-01-14,2021,Jan,2021-01-15,3206513,1,Closed,Pothole,32.8985969,-117.14043,6
2021,Jan,2021-01-14,2021,Jan,2021-01-27,3206527,13,Closed,Pothole,32.7590807,-117.12795,3
2021,Jan,2021-01-14,2021,Jan,2021-01-21,3206565,6,Closed,Pothole,32.6969341,-117.08315,4
2021,Jan,2021-01-15,2021,Jan,2021-01-28,3206872,13,Closed,Pothole,32.7440041,-117.18758,2
2021,Jan,2021-01-15,2021,Jan,2021-01-27,3207169,12,Closed,Pothole,32.7485953,-117.18375,3
2021,Jan,2021-01-15,2021,Jan,2021-01-28,3207554,13,Closed,Pothole,32.7421465,-117.10016,9
2021,Jan,2021-01-15,2021,Jan,2021-01-28,3207558,13,Closed,Pothole,32.8091098,-117.14415,7
2021,Jan,2021-01-15,,,,3207699,72,In Process,Pothole,32.7474268,-117.12393,3
2021,Jan,2021-01-15,2021,Jan,2021-01-29,3207733,14,Closed,Pothole,32.7934797,-117.01802,7
2021,Jan,2021-01-15,,,,3207782,72,In Process,Pothole,32.9471048,-117.09664,5
2021,Jan,2021-01-15,2021,Jan,2021-01-19,3207789,4,Closed,Pothole,32.6833523,-117.11229,8
2021,Jan,2021-01-15,2021,Feb,2021-02-03,3207959,19,Closed,Pothole,32.8210158,-117.12316,6
2021,Jan,2021-01-15,2021,Feb,2021-02-01,3208136,17,Closed,Pothole,32.8917205,-117.2056,6
2021,Jan,2021-01-15,2021,Jan,2021-01-19,3208195,4,Closed,Pothole,32.7203041,-117.14551,3
2021,Jan,2021-01-15,2021,Jan,2021-01-19,3208202,4,Closed,Pothole,33.0287719,-117.06744,5
2021,Jan,2021-01-15,2021,Feb,2021-02-09,3208267,24,Closed,Pothole,32.8617023,-117.22522,1
2021,Jan,2021-01-16,2021,Jan,2021-01-26,3208350,10,Closed,Pothole,32.5691556,-117.06661,8
2021,Jan,2021-01-16,2021,Feb,2021-02-08,3208380,23,Closed,Pothole,32.9837281,-117.07099,5
2021,Jan,2021-01-16,2021,Jan,2021-01-19,3208431,3,Closed,Pothole,32.8271039,-117.15415,6
2021,Jan,2021-01-16,2021,Jan,2021-01-19,3208438,3,Closed,Pothole,32.8268026,-117.15453,6
2021,Jan,2021-01-16,2021,Jan,2021-01-19,3208483,3,Closed,Pothole,32.8002908,-117.06261,7
2021,Jan,2021-01-16,2021,Jan,2021-01-19,3208487,3,Closed,Pothole,32.8002533,-117.06257,7
2021,Jan,2021-01-16,2021,Jan,2021-01-19,3208489,3,Closed,Pothole,32.8006003,-117.06242,7
2021,Jan,2021-01-16,2021,Jan,2021-01-19,3208492,3,Closed,Pothole,32.8008435,-117.06251,7
2021,Jan,2021-01-16,2021,Feb,2021-02-01,3208502,16,Closed,Pothole,32.8169854,-117.17071,6
2021,Jan,2021-01-16,2021,Jan,2021-01-29,3208505,13,Closed,Pothole,32.800594,-117.01466,7
2021,Jan,2021-01-16,2021,Jan,2021-01-21,3208519,5,Closed,Pothole,32.7187049,-117.09057,4
2021,Jan,2021-01-16,2021,Jan,2021-01-21,3208522,5,Closed,Pothole,32.7187631,-117.0929,4
2021,Jan,2021-01-16,2021,Jan,2021-01-30,3208647,14,Closed,Pothole,32.8702587,-117.24098,1
2021,Jan,2021-01-16,2021,Feb,2021-02-08,3208703,23,Closed,Pothole,32.8276885,-117.27977,1
2021,Jan,2021-01-16,2021,Feb,2021-02-02,3208730,17,Closed,Pothole,32.7895321,-117.10825,7
2021,Jan,2021-01-16,2021,Jan,2021-01-28,3208768,12,Closed,Pothole,32.8084771,-117.20115,2
2021,Jan,2021-01-16,2021,Jan,2021-01-30,3208769,14,Closed,Pothole,32.7484944,-117.12478,3
2021,Jan,2021-01-16,2021,Jan,2021-01-28,3208772,12,Closed,Pothole,32.8071285,-117.20116,2
2021,Jan,2021-01-16,2021,Jan,2021-01-19,3208801,3,Closed,Pothole,32.7973021,-117.01844,7
2021,Jan,2021-01-16,2021,Jan,2021-01-28,3208843,12,Closed,Pothole,32.7631884,-117.08784,9
2021,Jan,2021-01-16,2021,Feb,2021-02-02,3208847,17,Closed,Pothole,32.7551444,-117.11849,9
2021,Jan,2021-01-16,2021,Jan,2021-01-30,3208873,14,Closed,Pothole,32.7280318,-117.11549,3
2021,Jan,2021-01-16,2021,Feb,2021-02-01,3208916,16,Closed,Pothole,32.7169027,-117.12979,3
2021,Jan,2021-01-16,2021,Jan,2021-01-22,3208961,6,Closed,Pothole,32.8233872,-117.10936,7
2021,Jan,2021-01-16,2021,Jan,2021-01-28,3208979,12,Closed,Pothole,32.7737794,-117.0474,9
2021,Jan,2021-01-16,2021,Jan,2021-01-27,3208980,11,Closed,Pothole,32.7587614,-117.19599,3
2021,Jan,2021-01-16,,,,3208984,71,In Process,Pothole,32.7787548,-117.11193,7
2021,Jan,2021-01-16,2021,Feb,2021-02-02,3208990,17,Closed,Pothole,32.777658,-117.13827,7
2021,Jan,2021-01-17,2021,Jan,2021-01-17,3209160,0,Closed,Pothole,32.8042885,-117.2112,2
2021,Jan,2021-01-17,2021,Feb,2021-02-09,3209164,23,Closed,Pothole,32.8710194,-117.25119,1
2021,Jan,2021-01-17,2021,Jan,2021-01-29,3209184,12,Closed,Pothole,32.7949417,-117.02378,7
2021,Jan,2021-01-17,2021,Feb,2021-02-09,3209241,23,Closed,Pothole,32.7824273,-117.09941,7
2021,Jan,2021-01-17,2021,Feb,2021-02-09,3209251,23,Closed,Pothole,32.8354902,-117.27888,1
2021,Jan,2021-01-17,2021,Jan,2021-01-17,3209252,0,Closed,Pothole,32.7985122,-117.05603,7
2021,Jan,2021-01-17,2021,Feb,2021-02-09,3209276,23,Closed,Pothole,32.8338181,-117.26882,1
2021,Jan,2021-01-17,2021,Jan,2021-01-19,3209284,2,Closed,Pothole,32.8233956,-117.10758,7
2021,Jan,2021-01-17,2021,Jan,2021-01-26,3209301,9,Closed,Pothole,32.7502343,-117.07058,4
2021,Jan,2021-01-17,2021,Feb,2021-02-11,3209325,25,Closed,Pothole,32.9761595,-117.14619,5
2021,Jan,2021-01-17,2021,Jan,2021-01-21,3209381,4,Closed,Pothole,32.7317876,-117.08882,4
2021,Jan,2021-01-17,2021,Jan,2021-01-19,3209524,2,Closed,Pothole,32.7664735,-117.15854,7
2021,Jan,2021-01-18,2021,Jan,2021-01-27,3209751,9,Closed,Pothole,32.7091739,-117.15465,3
2021,Jan,2021-01-18,2021,Jan,2021-01-27,3209832,9,Closed,Pothole,32.7383777,-117.10109,9
2021,Jan,2021-01-18,2021,Feb,2021-02-01,3209839,14,Closed,Pothole,32.8134936,-117.18661,6
2021,Jan,2021-01-18,2021,Jan,2021-01-29,3209856,11,Closed,Pothole,32.73703,-117.09072,9
2021,Jan,2021-01-18,2021,Feb,2021-02-08,3209870,21,Closed,Pothole,32.9575212,-117.14319,5
2021,Jan,2021-01-18,2021,Jan,2021-01-30,3209996,12,Closed,Pothole,32.7536851,-117.13011,3
2021,Jan,2021-01-18,2021,Jan,2021-01-30,3210003,12,Closed,Pothole,32.7531167,-117.13012,3
2021,Jan,2021-01-18,2021,Jan,2021-01-29,3210007,11,Closed,Pothole,32.8019616,-117.05138,7
2021,Jan,2021-01-18,2021,Jan,2021-01-19,3210178,1,Closed,Pothole,32.8439319,-117.24685,1
2021,Jan,2021-01-18,2021,Jan,2021-01-29,3210226,11,Closed,Pothole,32.7644089,-117.07459,9
2021,Jan,2021-01-18,2021,Jan,2021-01-21,3210294,3,Closed,Pothole,32.7430024,-117.07798,4
2021,Jan,2021-01-18,2021,Jan,2021-01-19,3210307,1,Closed,Pothole,32.8101648,-117.21973,2
2021,Jan,2021-01-18,2021,Jan,2021-01-19,3210312,1,Closed,Pothole,32.75882,-117.1303,3
2021,Jan,2021-01-18,2021,Feb,2021-02-04,3210329,17,Closed,Pothole,32.74894,-117.16977,3
2021,Jan,2021-01-18,2021,Jan,2021-01-26,3210342,8,Closed,Pothole,32.751865,-117.0673,4
2021,Jan,2021-01-18,2021,Jan,2021-01-19,3210389,1,Closed,Pothole,32.9678321,-117.09608,5
2021,Jan,2021-01-18,2021,Jan,2021-01-19,3210408,1,Closed,Pothole,32.7554818,-117.05551,9
2021,Jan,2021-01-18,2021,Jan,2021-01-20,3210412,2,Closed,Pothole,32.8196012,-117.09666,7
2021,Jan,2021-01-18,2021,Feb,2021-02-02,3210433,15,Closed,Pothole,32.755325,-117.10569,9
2021,Jan,2021-01-18,2021,Jan,2021-01-27,3210474,9,Closed,Pothole,32.7587906,-117.19608,3
2021,Jan,2021-01-18,2021,Jan,2021-01-19,3210554,1,Closed,Pothole,32.8342911,-117.18718,6
2021,Jan,2021-01-18,2021,Feb,2021-02-09,3210575,22,Closed,Pothole,32.800479,-117.05712,7
2021,Jan,2021-01-18,2021,Jan,2021-01-30,3210670,12,Closed,Pothole,32.7637003,-117.12654,3
2021,Jan,2021-01-18,2021,Jan,2021-01-19,3210734,0,Closed,Pothole,32.9813891,-117.07458,5
2021,Jan,2021-01-19,2021,Jan,2021-01-19,3210832,0,Closed,Pothole,33.00197,-117.07515,5
2021,Jan,2021-01-19,2021,Feb,2021-02-03,3210952,15,Closed,Pothole,32.7306197,-117.1594,3
2021,Jan,2021-01-19,2021,Jan,2021-01-28,3211070,9,Closed,Pothole,32.7453231,-117.1904,2
